Date,Open,High,Low,Close,Adj_Close,Volume
2025-02-01 00:00:00,3294.448247584359,3299.0744133243566,3284.8084080442804,3296.390634843652,3296.390634843652,31441846706.254246
2025-02-02 00:00:00,3128.0948281856117,3158.6411425392803,3120.641404620513,3125.0386801320924,3125.0386801320924,18969060074.552986
2025-02-03 00:00:00,2862.749738470111,2885.4564085131437,2852.123456403767,2862.6976188716285,2862.6976188716285,38896518795.21238
2025-02-04 00:00:00,2880.2092042315053,2881.2915226991745,2877.507918779781,2877.8138239498767,2877.8138239498767,96588727629.45805
2025-02-05 00:00:00,2736.9901889191615,2750.759857375581,2712.9832492800447,2740.3809762760143,2740.3809762760143,52737830809.63367
2025-02-06 00:00:00,2791.317368900635,2812.134365336075,2785.720562347475,2790.5521609256075,2790.5521609256075,30026391038.27177
2025-02-07 00:00:00,2684.9692258881496,2711.396387705818,2681.1005593547925,2686.662316793651,2686.662316793651,31349967107.97825
2025-02-08 00:00:00,2619.319156048722,2654.1797959577875,2614.212813660984,2623.4507017824767,2623.4507017824767,30948837988.08186
2025-02-09 00:00:00,2637.247837900447,2644.7233348087557,2611.3136782285487,2635.6011418023404,2635.6011418023404,16335613332.591795
2025-02-10 00:00:00,2631.8226468867365,2634.7504410209795,2623.8239842005396,2632.5358220552475,2632.5358220552475,17155535243.908037
2025-02-11 00:00:00,2658.765963134229,2680.2601864562976,2655.1376221026853,2660.2967996436387,2660.2967996436387,18843420567.42921
2025-02-12 00:00:00,2601.153166112748,2608.5158388336718,2594.937854089579,2603.0333698049267,2603.0333698049267,21212910085.211273
2025-02-13 00:00:00,2739.1371711752226,2739.570803630807,2710.701551122158,2736.2703136032396,2736.2703136032396,26503660438.845695
2025-02-14 00:00:00,2678.542388864977,2683.1486028099416,2667.965621023492,2675.7090007037627,2675.7090007037627,18938191215.29619
2025-02-15 00:00:00,2725.552350347242,2731.786571061791,2714.133494102292,2724.6698335873957,2724.6698335873957,17416785872.704834
2025-02-16 00:00:00,2700.0244120166435,2711.401522801365,2692.4012981287087,2692.8213863864253,2692.8213863864253,8896321414.559013
2025-02-17 00:00:00,2662.776247224615,2669.2152805232513,2630.305417438061,2659.9017474093457,2659.9017474093457,8757895115.47748
2025-02-18 00:00:00,2743.436912166424,2752.121452385296,2733.07358208219,2741.9050800956124,2741.9050800956124,24666373348.432693
2025-02-19 00:00:00,2668.300762253243,2686.739637508226,2650.695479176955,2669.4945006896073,2669.4945006896073,24353300611.506603
2025-02-20 00:00:00,2718.0856914131346,2718.3190880206425,2699.8454350117827,2714.8018364720533,2714.8018364720533,13398586820.912325
2025-02-21 00:00:00,2743.9338969854775,2750.3829443442705,2736.1597181483044,2741.5933625994785,2741.5933625994785,14550027648.522171
2025-02-22 00:00:00,2659.6920065131703,2673.758677031038,2651.9803585448194,2658.3470942919384,2658.3470942919384,31770375573.3895
2025-02-23 00:00:00,2763.535775135589,2778.598508798947,2736.939533868098,2764.355233404291,2764.355233404291,17576653979.14654
2025-02-24 00:00:00,2822.7005580188284,2829.439444384596,2806.8598243381944,2827.1844084879804,2827.1844084879804,21394599890.269897
2025-02-25 00:00:00,2501.5926264614973,2505.224694344368,2492.421290463714,2503.103420098605,2503.103420098605,31014455208.756138
2025-02-26 00:00:00,2494.8583537570335,2498.475844215884,2482.907285064994,2495.315451693047,2495.315451693047,42875934003.323944
2025-02-27 00:00:00,2328.5961565686803,2348.9049294009774,2325.008763137422,2325.853934699374,2325.853934699374,28109120496.698666
2025-02-28 00:00:00,2305.985036193006,2311.734945008916,2301.1937972133364,2305.3229378029837,2305.3229378029837,89259450649.58
2025-03-01 00:00:00,2237.0379951110435,2246.4331193453495,2228.4158704625384,2235.204208608959,2235.204208608959,32905594283.00643
2025-03-02 00:00:00,2216.2215742025555,2225.297512227825,2207.7932814533965,2212.8243514969954,2212.8243514969954,16103021679.018568
2025-03-03 00:00:00,2516.4359806064003,2522.616643489516,2515.7643949985377,2517.3382391622977,2517.3382391622977,37907412347.33495
2025-03-04 00:00:00,2144.5079040229384,2148.381423267384,2140.970612558485,2148.199533470228,2148.199533470228,33501080617.480988
2025-03-05 00:00:00,2172.929477545395,2187.105027474114,2164.430009656029,2171.496943535016,2171.496943535016,35524086282.76523
2025-03-06 00:00:00,2244.484303954282,2262.5318472915915,2240.1900254392167,2241.3841149187283,2241.3841149187283,22236307931.758247
2025-03-07 00:00:00,2200.0379948042355,2214.0937837080364,2191.131365807547,2202.3207363495417,2202.3207363495417,19895800679.328133
2025-03-08 00:00:00,2140.911732971147,2141.3490767183775,2127.9680516822846,2140.7498089428914,2140.7498089428914,21716710066.08888
2025-03-09 00:00:00,2196.847359723025,2207.507065354397,2196.6399135623374,2199.9995000805707,2199.9995000805707,11257666715.795546
2025-03-10 00:00:00,2015.7336560617114,2020.7371049651747,2012.8300838093262,2017.265460184326,2017.265460184326,17577023963.685375
2025-03-11 00:00:00,1881.3315606519252,1889.2935910530468,1876.7064656996704,1879.1231054991026,1879.1231054991026,36577317615.21765
2025-03-12 00:00:00,1920.527740419368,1940.5446209920156,1916.7470637331398,1921.3099227587034,1921.3099227587034,30046602111.893852
2025-03-13 00:00:00,1912.922197156438,1930.488844279948,1906.1149398043485,1910.6551381032464,1910.6551381032464,24499314730.70381
2025-03-14 00:00:00,1860.1933216672026,1873.0640912752337,1857.8849204453354,1862.7949366490388,1862.7949366490388,19212414462.181553
2025-03-15 00:00:00,1909.46635489464,1912.939051635885,1901.220263792483,1910.6662703455045,1910.6662703455045,12949972214.265629
2025-03-16 00:00:00,1937.1316118831824,1944.4477731183454,1928.1242141646824,1939.7856881721348,1939.7856881721348,6944891086.050841
2025-03-17 00:00:00,1891.7507026717124,1907.1338660338308,1883.6135908708748,1887.7643429692785,1887.7643429692785,9486242392.181334
2025-03-18 00:00:00,1929.2228593772525,1937.4316945711237,1908.7408287668857,1929.1833577618722,1929.1833577618722,11251166846.249075
2025-03-19 00:00:00,1933.3085381547482,1961.3105581665523,1925.1271760915488,1932.7964059050657,1932.7964059050657,10887619567.393353
2025-03-20 00:00:00,2061.5564114289787,2062.4736044470837,2049.662588914041,2060.728601068271,2060.728601068271,20374739988.65224
2025-03-21 00:00:00,1979.2187769539094,1995.6805932102613,1977.3611228983689,1980.831780524645,1980.831780524645,14303790085.616615
2025-03-22 00:00:00,1962.0790494320815,1976.0533786011067,1945.5655388142225,1964.5293833168294,1964.5293833168294,9890112887.282015
2025-03-23 00:00:00,1983.208001382901,1983.3486779394034,1976.9545234082527,1979.5449257665966,1979.5449257665966,6195605844.536302
2025-03-24 00:00:00,2002.4762146145463,2008.5449476476267,1991.5275757846669,2001.0470230951883,2001.0470230951883,7991413702.677865
2025-03-25 00:00:00,2078.4401515973923,2078.846571928236,2073.5080938948936,2077.739325831977,2077.739325831977,15676451247.546822
2025-03-26 00:00:00,2069.1175344909125,2072.0919712192053,2053.8140985989867,2068.598435049149,2068.598435049149,12563169733.005245
2025-03-27 00:00:00,2010.5222839924877,2019.6583218225335,2000.1829628721148,2009.8835432902426,2009.8835432902426,14024859854.906677
2025-03-28 00:00:00,2001.441936045461,2009.8718757226607,1993.4499202245095,2003.3034241292064,2003.3034241292064,12136188059.422693
2025-03-29 00:00:00,1895.9957840094646,1938.4451113761438,1891.9251382827135,1896.9173600459985,1896.9173600459985,18419487648.39739
2025-03-30 00:00:00,1828.4859837675313,1849.5852193421147,1821.08212360042,1829.2745211803463,1829.2745211803463,12924117064.878807
2025-03-31 00:00:00,1808.9962847467903,1822.9163354269995,1803.1366946287399,1805.3378779435934,1805.3378779435934,10056531345.160347
2025-04-01 00:00:00,1822.87964528558,1833.3619751612473,1820.4575347201746,1824.2071367609847,1824.2071367609847,17022367813.88877
2025-04-02 00:00:00,1911.5259339154572,1913.0099960497407,1905.4216579071963,1907.1671522994227,1907.1671522994227,15899367803.5509
2025-04-03 00:00:00,1797.8390977895028,1813.256016687183,1794.5238602937327,1795.761850567479,1795.761850567479,23450470660.978283
2025-04-04 00:00:00,1816.548918030377,1832.6342868143856,1802.054018494346,1818.2844199542053,1818.2844199542053,16999031833.158594
2025-04-05 00:00:00,1814.763422839166,1820.6690971052897,1810.4720203996199,1814.4807753449506,1814.4807753449506,19459233591.298603
2025-04-06 00:00:00,1805.9894720461805,1816.3353963032575,1794.2075183022282,1809.935827172196,1809.935827172196,6780827627.545529
2025-04-07 00:00:00,1574.8527990960863,1580.2010278816488,1566.9494235855107,1574.6321611455576,1574.6321611455576,23485484227.161697
2025-04-08 00:00:00,1557.7992396469865,1562.171917783414,1531.5870084446615,1555.909812570873,1555.909812570873,49416724296.56089
2025-04-09 00:00:00,1470.0738043400709,1472.2676306815704,1459.7939696091346,1471.3608854365523,1471.3608854365523,22451028357.384758
2025-04-10 00:00:00,1661.4030174714042,1670.969728260977,1654.2281781713157,1662.5331604641576,1662.5331604641576,41589589714.84994
2025-04-11 00:00:00,1525.2906154593736,1532.7635121797941,1523.860505996177,1523.928624242526,1523.928624242526,20486375929.10568
2025-04-12 00:00:00,1568.3366256740146,1569.0981941751745,1564.5307732096367,1568.131690125936,1568.131690125936,14195085224.783228
2025-04-13 00:00:00,1646.4210079898946,1649.9564163336743,1629.1655804069444,1645.8625733156498,1645.8625733156498,11756571644.476357
2025-04-14 00:00:00,1596.4282954768457,1596.8042242203285,1589.4276358398968,1595.4227460001084,1595.4227460001084,13775001676.60885
2025-04-15 00:00:00,1620.2258600234247,1622.5315705598334,1605.907247158801,1621.543195596693,1621.543195596693,15415724739.820591
2025-04-16 00:00:00,1584.7296296303061,1598.1097776716374,1583.2240443034516,1587.8222244021401,1587.8222244021401,11786525215.180002
2025-04-17 00:00:00,1580.2250341870954,1583.7271763073118,1574.0526147219537,1577.7073516760117,1577.7073516760117,13120084885.866234
2025-04-18 00:00:00,1582.3723119017554,1587.9310639507755,1577.36301572485,1583.4764497002345,1583.4764497002345,9437178720.867388
2025-04-19 00:00:00,1586.5350879255727,1590.0614660413598,1574.9770309773296,1589.1516208270755,1589.1516208270755,5254078676.877919
2025-04-20 00:00:00,1614.5566514402944,1620.797202361413,1610.105932820638,1615.0502549158562,1615.0502549158562,5148626529.402773
2025-04-21 00:00:00,1583.416486284357,1599.4911222427495,1582.8333759818934,1585.4600253443446,1585.4600253443446,6695768150.024456
2025-04-22 00:00:00,1578.2311806248006,1583.213749761956,1573.0081957654131,1577.4465595922347,1577.4465595922347,15275062279.387148
2025-04-23 00:00:00,1760.8711920287346,1763.0066804559312,1752.3944957300562,1759.7064599311093,1759.7064599311093,24271980430.95098
2025-04-24 00:00:00,1797.4996853889156,1799.7535217432899,1793.9128358779262,1793.969849485534,1793.969849485534,22099177230.61867
2025-04-25 00:00:00,1767.4974441774816,1773.2887295858086,1759.5363902094311,1769.3925107354407,1769.3925107354407,12923295609.972548
2025-04-26 00:00:00,1788.1081972520433,1791.780178520962,1787.8735031516603,1788.7981804331257,1788.7981804331257,15656748328.784924
2025-04-27 00:00:00,1823.396434451297,1841.616995182623,1820.6983564829598,1821.2695303291391,1821.2695303291391,10293614895.776522
2025-04-28 00:00:00,1790.0174946062657,1797.2320743590546,1784.312319527198,1793.6918440730135,1793.6918440730135,9632458065.106846
2025-04-29 00:00:00,1801.9072802711253,1808.8460127649168,1788.9706064560928,1799.50191449199,1799.50191449199,16777384305.88931
2025-04-30 00:00:00,1797.2397027502204,1800.1091729271018,1783.9514694986194,1796.9720456768928,1796.9720456768928,13994558644.11867
2025-05-01 00:00:00,1796.0164333448317,1796.1921137966158,1789.6467171513375,1794.0495408617828,1794.0495408617828,13644627083.285889
2025-05-02 00:00:00,1843.328066018538,1844.958356236739,1838.0087116494944,1838.8543285925753,1838.8543285925753,14310565589.052694
2025-05-03 00:00:00,1841.4027028455732,1842.8951361689822,1829.1821857806915,1841.427590836958,1841.427590836958,11686301446.49476
2025-05-04 00:00:00,1834.6396979784527,1836.9298950367656,1832.6345313429822,1834.501911876416,1834.501911876416,6704990478.824657
2025-05-05 00:00:00,1808.8646194148432,1817.2588895306374,1796.14186219271,1808.156093844096,1808.156093844096,7479845748.828526
2025-05-06 00:00:00,1821.0956701074801,1823.2348713413046,1811.0034229744986,1820.0044598893596,1820.0044598893596,10545233503.347864
2025-05-07 00:00:00,1813.7073612210204,1839.9090933722596,1807.4877571230488,1816.1686943818438,1816.1686943818438,11950393736.527246
2025-05-08 00:00:00,1808.2609983300006,1811.707762632528,1796.966074697952,1810.3169269284476,1810.3169269284476,47111217119.49919
2025-05-09 00:00:00,2201.2713920616843,2215.9486610411714,2194.622843789205,2197.5611893238784,2197.5611893238784,35992825075.05399
2025-05-10 00:00:00,2342.079590297919,2345.727792692866,2332.15219288334,2341.407963002621,2341.407963002621,44566779461.54657
2025-05-11 00:00:00,2587.435657924692,2592.443521945241,2570.00124277807,2583.6829051429513,2583.6829051429513,29947910159.02891
2025-05-12 00:00:00,2506.558165950549,2508.2461115072374,2502.086934586123,2507.4693107597423,2507.4693107597423,26138286410.23315
2025-05-13 00:00:00,2492.2344159488653,2493.0597388996025,2482.760767696658,2492.426391077375,2492.426391077375,31524626114.978752
2025-05-14 00:00:00,2675.1194501190384,2683.1882795496563,2654.854416373826,2676.639163127913,2676.639163127913,32279895881.637806
2025-05-15 00:00:00,2606.348737938698,2609.829716335453,2602.6396421817362,2603.7180887199615,2603.7180887199615,28150234190.931705
2025-05-16 00:00:00,2543.159886714138,2547.2184536941463,2537.101742417099,2542.296692466797,2542.296692466797,26211434557.7159
2025-05-17 00:00:00,2541.791096788434,2551.4547958615276,2527.4579386787846,2544.3870377235667,2544.3870377235667,21130441534.96637
2025-05-18 00:00:00,2475.562198257015,2496.3043980081857,2463.9435376854804,2475.0543933696913,2475.0543933696913,17185510890.702347
2025-05-19 00:00:00,2467.519795303627,2476.325706489079,2464.530161293369,2465.3409856139087,2465.3409856139087,24797434472.364086
2025-05-20 00:00:00,2525.8930651370692,2528.480428369343,2517.9070881881453,2526.989643891319,2526.989643891319,25363871274.82505
2025-05-21 00:00:00,2523.3546777301717,2524.8029821674304,2502.8516070225837,2524.2743433146065,2524.2743433146065,22871462735.416794
2025-05-22 00:00:00,2560.400323714377,2563.985869808918,2556.715468212484,2558.9502343769486,2558.9502343769486,32697477527.54695
2025-05-23 00:00:00,2660.4755100993693,2667.4199317804523,2651.0716594864844,2657.1674447566115,2657.1674447566115,29592612076.505535
2025-05-24 00:00:00,2520.355170736755,2545.6023046469995,2515.0007694025826,2519.813809045145,2519.813809045145,30047329191.503662
2025-05-25 00:00:00,2528.7211054906306,2537.335557198056,2500.290632274685,2529.4429842284353,2529.4429842284353,10744994421.192684
2025-05-26 00:00:00,2544.9646720069013,2551.2556732148423,2524.8586337948504,2546.6201163370915,2546.6201163370915,13814697849.726278
2025-05-27 00:00:00,2557.4178929730147,2576.374130208526,2555.4166648145497,2562.1729286392238,2562.1729286392238,13350148034.293623
2025-05-28 00:00:00,2666.297760744449,2689.1654112283672,2658.506939614884,2662.0940568241435,2662.0940568241435,26434151855.253853
2025-05-29 00:00:00,2676.2871876766485,2683.4190891513113,2656.3068416161987,2676.2674124507,2676.2674124507,18008588586.284103
2025-05-30 00:00:00,2637.7621221273967,2658.6757351269707,2623.5465147534587,2633.1392065286695,2633.1392065286695,27021441335.5195
2025-05-31 00:00:00,2520.6823058744512,2534.2445907283904,2518.173891436548,2524.4762348050726,2524.4762348050726,22927149330.30469
2025-06-01 00:00:00,2530.85973628575,2540.040187201476,2528.5986258609287,2532.3627853090866,2532.3627853090866,13006751258.18768
2025-06-02 00:00:00,2537.211517769452,2547.2491256824715,2531.291294264755,2538.3300584367485,2538.3300584367485,11338340571.11249
2025-06-03 00:00:00,2609.684009324272,2611.866329454498,2590.757041611217,2609.737253959435,2609.737253959435,15623967732.418657
2025-06-04 00:00:00,2596.152077350826,2607.4775074456065,2582.7572880016596,2595.4689570062997,2595.4689570062997,15955008730.338179
2025-06-05 00:00:00,2611.5849990257125,2622.2153953282486,2609.240330379633,2610.343189828259,2610.343189828259,16809606446.176416
2025-06-06 00:00:00,2420.8170316946253,2428.222561803025,2416.1813284640384,2421.601103763502,2421.601103763502,25849573159.64817
2025-06-07 00:00:00,2479.6766586205767,2486.2260657283077,2476.390861461927,2481.4039836690267,2481.4039836690267,18395107930.47655
2025-06-08 00:00:00,2526.008697913368,2529.954417327957,2517.816402879024,2526.291995889778,2526.291995889778,9535426814.691927
2025-06-09 00:00:00,2509.569782446921,2515.4336091147675,2502.226416266012,2508.784123584585,2508.784123584585,10206893115.537256
2025-06-10 00:00:00,2680.402442035862,2700.694694894148,2679.5744897969034,2685.0001850413178,2685.0001850413178,19485734665.28548
2025-06-11 00:00:00,2804.7952105140657,2819.658189609746,2770.025401207217,2808.503208314919,2808.503208314919,38281210143.95115
2025-06-12 00:00:00,2776.43743209644,2783.396279381565,2770.638759737351,2776.1371915822333,2776.1371915822333,27369030837.548595
2025-06-13 00:00:00,2654.261684704493,2661.180672541416,2641.3205585999344,2653.158968452672,2653.158968452672,26068993569.969894
2025-06-14 00:00:00,2578.8187585569876,2580.461541408029,2575.339394619827,2577.04861752583,2577.04861752583,38576471746.00814
2025-06-15 00:00:00,2535.8300465053367,2541.030144991693,2525.3833419991424,2534.0702195359518,2534.0702195359518,12077031034.291521
2025-06-16 00:00:00,2546.390060510538,2552.8630127734987,2536.472498104971,2547.8456040920437,2547.8456040920437,11678912429.510712
2025-06-17 00:00:00,2561.8538299067945,2583.3095402692225,2552.1069414257086,2561.329843569428,2561.329843569428,24222149649.172424
2025-06-18 00:00:00,2514.068578569713,2533.8302631104184,2513.6507712152024,2514.986700576147,2514.986700576147,25926506708.040215
2025-06-19 00:00:00,2521.281050474441,2524.8088234793668,2517.006792364665,2521.3334233964915,2521.3334233964915,17800721253.243202
2025-06-20 00:00:00,2524.771463031745,2533.2301175159787,2519.31635604637,2522.1791903642184,2522.1791903642184,10392473841.155851
2025-06-21 00:00:00,2404.2413709537514,2414.450633447632,2391.6811073779927,2405.695434213183,2405.695434213183,20482816663.29469
2025-06-22 00:00:00,2266.076730789381,2275.5861259130306,2246.076962371191,2270.581996055585,2270.581996055585,16155611764.84833
2025-06-23 00:00:00,2231.899202721667,2237.7827096158694,2217.4430798545604,2227.4287266371684,2227.4287266371684,28181442532.315876
2025-06-24 00:00:00,2423.2230453221305,2454.4438894443338,2404.283157314456,2423.899644268608,2423.899644268608,25494295400.420887
2025-06-25 00:00:00,2453.7162934136018,2477.1268722475056,2444.1193062420384,2446.539301545049,2446.539301545049,19669025068.963604
2025-06-26 00:00:00,2414.9469426840556,2419.4174773386017,2400.968227077227,2417.2267855277296,2417.2267855277296,15513055665.262428
2025-06-27 00:00:00,2412.042850399176,2431.807746027196,2409.030247519629,2415.031864876594,2415.031864876594,16271811388.723804
2025-06-28 00:00:00,2425.722484206576,2447.7801247645934,2413.705423846523,2423.0302896731746,2423.0302896731746,13100825617.816572
2025-06-29 00:00:00,2435.382486124605,2441.656209242717,2422.4930194106023,2437.133001780241,2437.133001780241,5787313890.541637
2025-06-30 00:00:00,2504.669831645394,2513.342043495124,2497.4535040741775,2502.6672721177083,2502.6672721177083,10236257918.833096
2025-07-01 00:00:00,2490.020759592516,2499.230195112208,2482.703487688779,2488.190781689803,2488.190781689803,16306915984.938057
2025-07-02 00:00:00,2405.5365421330353,2414.201156565963,2394.1802751652817,2405.1045592800183,2405.1045592800183,12933967031.524443
2025-07-03 00:00:00,2570.5224832820045,2575.9768382403677,2566.1705171221397,2574.067718495133,2574.067718495133,21862573614.17975
2025-07-04 00:00:00,2592.2757575106607,2593.8533627518314,2580.7456507127836,2590.132231590221,2590.132231590221,19823369642.62606
2025-07-05 00:00:00,2507.106636011991,2519.5984223403393,2490.5596519645837,2509.236345783362,2509.236345783362,16377116416.187033
2025-07-06 00:00:00,2514.591394544439,2519.52159175611,2506.8117328698645,2517.37917835065,2517.37917835065,6801276942.284494
2025-07-07 00:00:00,2570.9655192331365,2583.0256470008653,2562.1794190504042,2571.358192115984,2571.358192115984,9051659015.949968
2025-07-08 00:00:00,2542.8716883502766,2557.3313399788726,2542.0485340008736,2543.6317028067488,2543.6317028067488,15947822897.049152
2025-07-09 00:00:00,2619.035593598305,2626.9937765482255,2591.8110247833456,2615.7759888945047,2615.7759888945047,14750377128.581295
2025-07-10 00:00:00,2773.1665723024003,2773.686266608762,2772.1924294177506,2772.5795626609174,2772.5795626609174,26626246774.244656
2025-07-11 00:00:00,2948.6677036400383,2962.7478347078995,2946.131744420698,2948.4462027029053,2948.4462027029053,39308824585.23128
2025-07-12 00:00:00,2960.069304639408,2964.6439144835504,2945.2691851335,2958.8514450990992,2958.8514450990992,42455550664.554665
2025-07-13 00:00:00,2944.4102695709003,2968.4051631509346,2939.5428393270204,2942.9616055388096,2942.9616055388096,17472135946.60354
2025-07-14 00:00:00,2971.978553792109,2981.679200738308,2956.5378271609566,2974.2654952333387,2974.2654952333387,18605172049.087772
2025-07-15 00:00:00,3013.4556615586903,3024.799591833158,2984.3051787614677,3012.1797069059276,3012.1797069059276,41336421998.04408
2025-07-16 00:00:00,3135.881306953178,3149.5961531279954,3119.032339518863,3133.069857747011,3133.069857747011,43416230283.76601
2025-07-17 00:00:00,3370.285654778732,3389.6373201503534,3361.704967675074,3368.126521526108,3368.126521526108,54882159731.0286
2025-07-18 00:00:00,3478.57932221921,3494.937371809302,3472.0930800469764,3481.8828152374017,3481.8828152374017,45678965280.66659
2025-07-19 00:00:00,3540.988485585816,3549.3294663525494,3535.6510371331733,3547.317079001209,3547.317079001209,72535524453.98022
2025-07-20 00:00:00,3588.4892177255238,3607.8487686422604,3578.1784984628293,3594.3185010809702,3594.3185010809702,27017909119.384834
2025-07-21 00:00:00,3762.8374538165835,3767.1386462987457,3736.9274609066306,3758.605581813957,3758.605581813957,55175056732.09093
2025-07-22 00:00:00,3757.704028120796,3777.187400072377,3731.985340048535,3765.453624023574,3765.453624023574,47245582310.60992
2025-07-23 00:00:00,3748.013086740018,3750.031627780095,3745.297527313334,3746.9406687316323,3746.9406687316323,52357062545.19388
2025-07-24 00:00:00,3635.432258310289,3666.6876969821174,3611.1732402019074,3630.053531480921,3630.053531480921,47655045407.89862
2025-07-25 00:00:00,3707.6246783180245,3718.529923541677,3694.3842993998533,3708.4299352383423,3708.4299352383423,47332291813.01175
2025-07-26 00:00:00,3723.7542026813253,3726.7133521995834,3717.8543577732426,3723.0529092785596,3723.0529092785596,48622472830.12327
2025-07-27 00:00:00,3743.070114076349,3752.942948316219,3739.766423510702,3742.4314258659915,3742.4314258659915,25352434514.72998
2025-07-28 00:00:00,3860.5286531390066,3880.0120775830446,3825.2496260010344,3864.1248374654765,3864.1248374654765,26045280361.31318
2025-07-29 00:00:00,3788.515536295256,3788.9186809120442,3783.99349909041,3786.303845995956,3786.303845995956,38743589826.42135
2025-07-30 00:00:00,3792.2815535728923,3815.1479056419566,3766.2687288488387,3788.5983716058226,3788.5983716058226,34923369443.87463
2025-07-30 02:40:48,3806.165638295079,3815.776157902578,3800.032119723308,3808.706717942235,3808.706717942235,32895441410.677067
2025-07-31 00:00:00,3812.7839949022177,3815.2343635556417,3795.8123426086304,3807.4166010824188,3807.4166010824188,28710848449.745983
2025-08-01 00:00:00,3693.396341484219,3700.9778300684825,3693.118719611103,3696.6628530851194,3696.6628530851194,31312115686.896267
2025-08-02 00:00:00,3481.0083764433716,3487.4055370583633,3480.6137286715107,3483.1789551579504,3483.1789551579504,42431734230.15089
2025-08-02 19:58:47,3393.4215977672907,3404.965294962214,3392.2962840269633,3395.187332876826,3395.187332876826,28437714555.54253
